YEAR,MO,DY,HR,T2M,Source,Source_URL,Parameter,Study_Area,Period
2026,3,19,2,25.1,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,3,24.76,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,4,24.35,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,5,23.99,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,6,24.04,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,7,25.92,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,8,27.79,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,9,29.75,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,10,31.29,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,11,32.39,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,12,32.74,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,13,32.47,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,14,31.68,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,15,30.76,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,16,29.69,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,17,28.44,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,18,27.31,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,19,26.74,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,20,26.33,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,21,26.04,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,22,25.71,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,19,23,25.18,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,0,24.74,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,1,24.28,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,2,23.95,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,3,23.92,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,4,23.58,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,5,23.28,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,6,23.49,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,7,25.04,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,8,27.37,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,9,29.6,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,10,31.14,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,11,32.13,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,12,32.65,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,13,32.68,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,14,32.04,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,15,30.74,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,16,29.28,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,17,27.78,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,18,26.73,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,19,26.35,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,20,26.12,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,21,25.93,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,22,25.65,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,20,23,25.38,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,0,25.17,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,1,24.96,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,2,24.71,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,3,24.6,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,4,24.66,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,5,24.57,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,6,24.52,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,7,25.55,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,8,27.2,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,9,28.88,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,10,30.09,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,11,31.06,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,12,31.7,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,13,32.01,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,14,31.93,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,15,31.52,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,16,30.71,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,17,29.47,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,18,28.07,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,19,27.22,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,20,26.68,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,21,26.29,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,22,25.9,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,21,23,25.45,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,0,24.8,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,1,24.19,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,2,23.8,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,3,23.69,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,4,23.65,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,5,23.14,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,6,23.0,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,7,23.88,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,8,25.55,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,9,27.24,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,10,28.72,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,11,29.93,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,12,30.98,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,13,31.58,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,14,31.8,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,15,31.86,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,16,31.48,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,17,30.19,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,18,27.59,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,19,26.55,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,20,25.98,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,21,25.48,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,22,24.93,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,22,23,24.52,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,0,23.97,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,1,23.5,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,2,23.16,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,3,22.94,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,4,22.78,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,5,22.59,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,6,22.82,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,7,24.83,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,8,27.33,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,9,29.69,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,10,31.27,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,11,32.37,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,12,33.23,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,13,33.75,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,14,33.91,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,15,33.61,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,16,32.89,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,17,31.3,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,18,28.53,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,19,27.35,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,20,26.78,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,21,26.29,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,22,25.83,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,23,23,25.47,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,0,25.08,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,1,24.66,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,2,24.28,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,3,24.0,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,4,23.82,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,5,23.65,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,6,23.96,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,7,25.87,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,8,27.77,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,9,29.74,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,10,31.44,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,11,32.68,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,12,33.47,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,13,33.86,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,14,33.8,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,15,33.15,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,16,31.96,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,17,30.13,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,18,28.15,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,19,27.05,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,20,26.62,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,21,26.45,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,22,26.26,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,24,23,26.0,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,0,25.7,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,1,25.42,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,2,25.13,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,3,24.91,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,4,24.84,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,5,24.72,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,6,24.85,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,7,26.48,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,8,28.46,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,9,30.47,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,10,32.3,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,11,33.64,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,12,34.5,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,13,34.91,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,14,34.76,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,15,33.99,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,16,32.54,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
2026,3,25,17,30.61,NASA POWER,https://power.larc.nasa.gov/,T2M - Air Temperature at 2 m (°C),SOA ITER neighbouring area (representative point),2026-03-01 to 2026-05-31
