longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,intervention_type,recommendation,planting_rank
85.80110214245731,20.249778218858047,0.5684476,-0.1207603,-0.06368688,-0.5485624,38.19227792000001,0.0,0.9377526273241599,1.0,0.24089248868469473,0.18572501695490717,0.7986668106842425,76.58988442638672,High,Tree Planting,High priority for tree planting or additional vegetation.,43
85.8010123109289,20.24950872427281,0.09552983,0.04584981,0.074962355,-0.13600002,38.16664277000004,0.0,0.9256265157639472,1.0,0.49525727677188114,0.4397134142006082,0.17018961702285307,76.29668493673124,High,Tree Planting,High priority for tree planting or additional vegetation.,44
85.80092247940048,20.2494188927444,0.1278309,0.011468931,0.06875499,-0.18071654,38.16664277000004,0.0,0.9256265157639472,1.0,0.4838692941205177,0.38730156264425086,0.23830855942352325,76.2829361054039,High,Tree Planting,High priority for tree planting or additional vegetation.,45
85.80146146857095,20.249329061215988,0.09297298,0.083824195,0.12244898,-0.19538872,37.96839761000001,0.0,0.8318512530315164,1.0,0.5823758627857217,0.49760337767606116,0.2606594352142212,76.27380366163415,High,Tree Planting,High priority for tree planting or additional vegetation.,46
85.80146146857095,20.24887990357393,0.12179257,0.27033383,0.21156822,-0.15562177,37.61463254,0.0,0.6645109135003875,1.0,0.7458733144455963,0.7819275598312181,0.20008042377727742,75.94350695778051,High,Tree Planting,High priority for tree planting or additional vegetation.,47
85.8010123109289,20.24986805038646,0.31474862,0.065537654,0.037456144,-0.3235788,37.97523365000001,0.0,0.8350848827809083,1.0,0.4264486792129527,0.4697265024986917,0.4559378843390034,75.70592053999849,High,Tree Planting,High priority for tree planting or additional vegetation.,48
85.80092247940048,20.249059566630752,0.07742097,0.10095552,0.10557327,-0.121824756,38.01624989000001,0.0,0.8544866612772728,1.0,0.5514158189169559,0.5237191864912958,0.1485957185725646,75.62898617271114,High,Tree Planting,High priority for tree planting or additional vegetation.,49
85.80155130009936,20.24887990357393,0.15349165,0.24971178,0.2016005,-0.17008269,37.61463254,0.0,0.6645109135003875,1.0,0.7275866143025165,0.7504903233548679,0.2221094764974063,75.57512461807211,High,Tree Planting,High priority for tree planting or additional vegetation.,50
85.80074281634366,20.250137544971697,0.10325938,0.16275205,0.16210197,-0.19136348,37.758189380000005,0.0,0.7324171382376566,1.0,0.6551229240902672,0.6179247638721995,0.2545275830104078,75.52388147730977,High,Tree Planting,High priority for tree planting or additional vegetation.,51
85.80083264787207,20.249598555801224,0.10669847,0.09738715,0.118222676,-0.17979115,37.918836320000025,0.0,0.8084074373484188,1.0,0.5746223189500704,0.5182793930893249,0.23689886591186005,75.42334049471546,High,Tree Planting,High priority for tree planting or additional vegetation.,52
85.80038349023,20.249329061215988,0.30822122,0.058317218,0.08784599,-0.321256,37.853893940000034,0.0,0.7776879547291828,1.0,0.5188934914727243,0.4587193255209251,0.4523994453144935,75.22522872232054,High,Tree Planting,High priority for tree planting or additional vegetation.,53
85.80083264787207,20.249778218858047,0.1296565,0.09618733,0.11041841,-0.17366174,37.918836320000025,0.0,0.8084074373484188,1.0,0.5603046743755002,0.5164503302624452,0.22756162484882358,75.09691278719775,High,Tree Planting,High priority for tree planting or additional vegetation.,54
85.80110214245731,20.2494188927444,0.051528003,-0.0036193293,0.07536719,-0.09627907,38.16664277000004,0.0,0.9256265157639472,1.0,0.4959999838555898,0.36430029909053885,0.10968067971847661,74.9486050188424,High,Tree Planting,High priority for tree planting or additional vegetation.,55
